Id,SalePrice
1597,187594.0658
1598,207475.7967
1599,171037.9161
1600,164211.9284
1601,65815.13241
1602,109205.5345
1603,83601.26715
1604,266744.9724
1605,248957.0055
1606,169297.5617
1607,169924.148
1608,211917.3695
1609,181596.3177
1610,151894.4457
1611,137986.9754
1612,172444.3442
1613,165973.3878
1614,126218.3845
1615,86943.22099
1616,74156.54127
1617,92667.43721
1618,124508.9775
1619,142784.9267
1620,169448.5365
1621,137728.4901
1622,143237.8592
1623,282427.5289
1624,214807.0911
1625,116126.0808
1626,160858.5735
1627,183561.0098
1628,283989.059
1629,179909.5305
1630,360531.1174
1631,214974.2597
1632,240128.0083
1633,171744.3047
1634,185006.177
1635,177197.9459
1636,150993.1641
1637,200913.7553
1638,186092.4731
1639,179004.2647
1640,259812.0906
1641,176650.5174
1642,238985.8088
1643,211623.1433
1644,229140.7406
1645,208869.1105
1646,157488.5395
1647,155577.0436
1648,126993.4955
1649,144661.7147
1650,114545.5919
1651,115923.7456
1652,97564.03233
1653,102226.908
1654,146431.9162
1655,140961.2812
1656,141115.5212
1657,148321.2238
1658,144078.666
1659,117291.137
1660,155911.8517
1661,443347.8991
1662,411873.4466
1663,384972.3495
1664,498733.0383
1665,293763.8962
1666,332498.4451
1667,375520.9461
1668,334046.2145
1669,290120.4443
1670,343221.0612
1671,264780.2489
1672,443327.7524
1673,293843.7904
1674,237368.2721
1675,193586.9523
1676,192918.9419
1677,215921.5357
1678,474289.0027
1679,392301.9441
1680,323988.4489
1681,239364.2028
1682,310944.7367
1683,176830.6672
1684,178609.278
1685,175604.0029
1686,169952.3105
1687,172376.5868
1688,190058.8983
1689,195917.4986
1690,200440.6871
1691,187496.2686
1692,260315.8835
1693,169319.8038
1694,180464.3594
1695,162153.495
1696,276944.39
1697,163648.0409
1698,350216.0052
1699,326852.386
1700,241861.229
1701,268601.668
1702,245864.6696
1703,248551.3479
1704,284214.7709
1705,231464.7425
1706,435511.643
1707,206853.5614
1708,206567.3877
1709,266119.6961
1710,216178.3867
1711,260919.2137
1712,257447.2785
1713,282123.5808
1714,221569.9982
1715,201879.911
1716,185299.6211
1717,174364.1165
1718,129051.1129
1719,209238.9008
1720,234422.441
1721,167016.796
1722,120693.1217
1723,157228.1122
1724,206504.4791
1725,240034.0548
1726,183874.1257
1727,152970.3011
1728,175863.7523
1729,161258.5525
1730,155001.1782
1731,124726.5989
1732,126649.8848
1733,119058.1068
1734,117616.9847
1735,131160.5227
1736,113327.0134
1737,320479.8169
1738,233785.4667
1739,255090.3042
1740,212097.6223
1741,193166.9781
1742,180542.6743
1743,174456.4406
1744,312226.7248
1745,207303.4566
1746,201045.9347
1747,215082.4204
1748,226670.5506
1749,142975.8309
1750,126363.2384
1751,250530.0188
1752,120757.1926
1753,147199.9106
1754,186790.179
1755,168585.541
1756,131928.1613
1757,121187.8093
1758,144575.7924
1759,164356.8039
1760,162965.1976
1761,142341.1819
1762,183134.1111
1763,180090.9466
1764,114721.4715
1765,173369.4471
1766,187465.1541
1767,221914.6252
1768,145943.9002
1769,176574.3081
1770,154236.4167
1771,124800.5829
1772,139563.2511
1773,128465.9445
1774,143347.1645
1775,144231.6563
1776,127392.6616
1777,110377.1169
1778,144754.4575
1779,120102.3222
1780,173987.0494
1781,132318.0785
1782,82876.56996
1783,141941.9623
1784,107098.0623
1785,124050.3353
1786,163013.6958
1787,169771.3378
1788,58122.15615
1789,102954.5062
1790,74239.42108
1791,183387.77
1792,159215.302
1793,126274.1406
1794,154013.7283
1795,134780.0001
1796,132594.9995
1797,113946.5841
1798,119235.1899
1799,112104.4577
1800,132102.045
1801,122561.7167
1802,133195.0483
1803,148896.499
1804,145678.2395
1805,138141.886
1806,124232.6388
1807,142048.0871
1808,119407.66
1809,119548.3073
1810,142838.0116
1811,95243.14383
1812,95687.55247
1813,121669.6519
1814,91688.52838
1815,53194.34336
1816,99342.94911
1817,113179.7089
1818,154999.0595
1819,125241.8682
1820,61866.66726
1821,111117.0307
1822,152654.8167
1823,51493.1835
1824,137230.1085
1825,144297.6179
1826,111816.5785
1827,97974.74445
1828,137416.6238
1829,119542.2327
1830,142825.9388
1831,141872.7406
1832,80463.35436
1833,143181.0412
1834,122073.9398
1835,120361.8904
1836,133478.3924
1837,90291.87071
1838,129149.6844
1839,88936.4097
1840,132929.5097
1841,143859.9476
1842,89291.65346
1843,129077.8841
1844,143341.8276
1845,142751.8286
1846,154569.6962
1847,172701.652
1848,50661.54666
1849,105235.9577
1850,115686.5886
1851,160909.3698
1852,125048.4113
1853,132538.7024
1854,169879.9137
1855,152318.2634
1856,220244.2025
1857,144766.7082
1858,128710.7482
1859,117583.7305
1860,146442.5145
1861,116668.4721
1862,301922.593
1863,283495.0123
1864,283745.2775
1865,332574.8917
1866,331162.7227
1867,236215.9322
1868,300740.6958
1869,210106.8202
1870,236958.1857
1871,242229.535
1872,175242.8325
1873,244165.3603
1874,146287.8379
1875,198412.3042
1876,194075.9216
1877,206076.5429
1878,195035.5332
1879,131269.4445
1880,133713.298
1881,246860.0802
1882,248548.4736
1883,186157.5563
1884,203441.2194
1885,242836.4937
1886,297080.7128
1887,216062.8458
1888,278745.8218
1889,165091.7229
1890,121595.9479
1891,134270.2867
1892,104795.2319
1893,130321.787
1894,123531.3288
1895,139419.0894
1896,129622.4421
1897,116862.6761
1898,113996.1684
1899,155284.0187
1900,146487.5098
1901,167519.6507
1902,149707.4078
1903,230349.4342
1904,134413.2514
1905,195587.101
1906,152411.5869
1907,225498.1246
1908,104856.6659
1909,131695.3546
1910,116622.1457
1911,214316.8237
1912,313824.2021
1913,155702.6706
1914,62104.5424
1915,308914.5073
1916,58943.85104
1917,260844.4841
1918,142794.8161
1919,181502.9433
1920,157344.3255
1921,403290.7633
1922,320276.5289
1923,233474.646
1924,220161.6859
1925,202241.1231
1926,388267.109
1927,139332.7063
1928,152774.2428
1929,134790.9021
1930,136584.74
1931,145899.2896
1932,140506.5751
1933,183680.5467
1934,171630.7363
1935,168318.3334
1936,187304.5962
1937,175131.1776
1938,172876.1351
1939,230931.0292
1940,182187.4776
1941,161316.3069
1942,182253.9917
1943,211259.4426
1944,351590.5789
1945,389468.0025
1946,134677.1532
1947,311590.7267
1948,170286.6063
1949,243477.8911
1950,184559.6452
1951,253201.0295
1952,212492.68
1953,172243.5526
1954,182163.4589
1955,136566.3929
1956,304664.1292
1957,152749.5763
1958,312504.1444
1959,144877.8853
1960,115359.5161
1961,122081.1419
1962,98497.58042
1963,106129.8073
1964,107308.0097
1965,142116.0263
1966,136794.2797
1967,282502.4088
1968,436361.6955
1969,401260.4042
1970,425637.3988
1971,470763.4031
1972,375009.8451
1973,274579.6031
1974,328286.6765
1975,507245.808
1976,273729.4799
1977,357693.3521
1978,345708.8833
1979,326896.7527
1980,199807.2218
1981,345062.0218
1982,219460.0039
1983,204202.3609
1984,169673.2476
1985,222322.582
1986,215196.0876
1987,184075.5505
1988,181121.8502
1989,192812.7706
1990,216820.6511
1991,226752.1893
1992,214299.5468
1993,162913.4203
1994,229470.3778
1995,182804.3524
1996,250644.7784
1997,293707.7889
1998,328763.0194
1999,275033.4096
2000,323235.3642
2001,276445.832
2002,242669.605
2003,262471.1329
2004,283861.9235
2005,217289.9222
2006,218046.8937
2007,254089.8057
2008,218667.3385
2009,196919.8504
2010,197254.9184
2011,139685.0324
2012,173604.128
2013,177703.439
2014,184265.1995
2015,205446.023
2016,192334.9382
2017,196345.4208
2018,127022.5724
2019,134292.3739
2020,108711.8742
2021,107060.056
2022,178840.4551
2023,142050.2672
2024,278559.3867
2025,351377.0554
2026,171310.2988
2027,157008.5128
2028,153945.2539
2029,158917.7434
2030,273096.7553
2031,225978.2094
2032,239949.5715
2033,255262.3825
2034,163603.9184
2035,209302.471
2036,187984.8584
2037,193540.0914
2038,305264.105
2039,231603.7325
2040,305655.243
2041,287686.9075
2042,202892.0372
2043,171317.8803
2044,159596.9909
2045,217644.3229
2046,141511.8272
2047,140296.3332
2048,138307.139
2049,142515.6407
2050,172136.6817
2051,104963.5106
2052,118486.3994
2053,150268.5939
2054,92213.06995
2055,155046.7365
2056,150276.0827
2057,116264.4845
2058,218425.3059
2059,136289.6965
2060,173627.7578
2061,172606.3974
2062,127153.2654
2063,120529.5929
2064,141388.9581
2065,120178.2411
2066,166433.0686
2067,116022.8672
2068,143898.9898
2069,90841.21182
2070,116431.1698
2071,93260.52291
2072,133412.3487
2073,134186.9017
2074,184828.6185
2075,146406.1156
2076,117218.8926
2077,156491.7718
2078,124487.8642
2079,137097.1254
2080,116732.837
2081,122336.2168
2082,120018.4276
2083,143601.0877
2084,106346.7747
2085,116656.6818
2086,126372.9024
2087,117889.1248
2088,94590.7802
2089,72715.94626
2090,132312.196
2091,109962.3094
2092,115880.2746
2093,124795.0477
2094,106590.0879
2095,147024.1978
2096,84559.35138
2097,95881.51678
2098,142350.3755
2099,53489.20711
2100,77592.27647
2101,115004.9464
2102,134333.0568
2103,101692.1566
2104,151172.8496
2105,130417.42
2106,66970.55101
2107,194641.0416
2108,110191.4631
2109,103054.7764
2110,135727.8798
2111,144991.6492
2112,143678.3826
2113,121690.3817
2114,120661.5794
2115,163815.8956
2116,114841.2706
2117,148721.4434
2118,129383.3542
2119,116681.1633
2120,110221.0015
2121,55118.24906
2122,114823.9112
2123,79138.34247
2124,158703.9296
2125,131482.8379
2126,144942.6961
2127,157014.4922
2128,136749.5643
2129,91895.2405
2130,134667.3189
2131,153441.8098
2132,111783.3175
2133,115790.1557
2134,117651.726
2135,84516.44225
2136,80674.86004
2137,105498.9359
2138,136379.3693
2139,146829.8646
2140,141154.1073
2141,163124.4636
2142,121141.1148
2143,146030.8876
2144,119971.3015
2145,135397.2847
2146,173987.5757
2147,137350.932
2148,143194.5452
2149,155885.1317
2150,220561.1576
2151,109667.2591
2152,162157.8851
2153,169192.912
2154,108084.277
2155,146348.336
2156,254947.8485
2157,231347.6832
2158,241799.2038
2159,211502.2735
2160,178868.8466
2161,238304.7693
2162,410749.3558
2163,345624.5767
2164,237876.9463
2165,210841.25
2166,154739.0855
2167,222295.1682
2168,196436.1673
2169,195216.6344
2170,216100.0806
2171,155856.7009
2172,130938.4461
2173,163674.2503
2174,224305.7994
2175,299967.0478
2176,317022.0965
2177,243006.1521
2178,212302.0861
2179,141335.0685
2180,219528.5947
2181,188043.1137
2182,220512.2392
2183,192216.5787
2184,122129.1588
2185,122956.6146
2186,150703.2841
2187,153442.975
2188,154218.7478
2189,267864.9441
2190,81400.2576
2191,83219.17214
2192,93849.35551
2193,98583.01167
2194,97023.1953
2195,112705.6168
2196,107382.8697
2197,121648.8224
2198,160433.891
2199,190322.1901
2200,152230.0247
2201,140749.3455
2202,203915.8781
2203,139836.8205
2204,173965.446
2205,114849.0147
2206,139646.1561
2207,193681.3127
2208,254968.0987
2209,238723.6705
2210,119252.9139
2211,112002.5014
2212,109702.1002
2213,107348.1641
2214,130975.6185
2215,97290.81926
2216,142529.6469
2217,53928.61657
2218,84746.26336
2219,72275.7151
2220,71232.36149
2221,314962.4579
2222,279853.3729
2223,289765.0802
2224,207047.4857
2225,121198.7299
2226,195753.0717
2227,198064.6501
2228,259887.8238
2229,254705.508
2230,148134.5465
2231,217339.3323
2232,175442.9181
2233,177274.8748
2234,242217.645
2235,216730.593
2236,273610.7047
2237,334441.8679
2238,187610.2826
2239,111333.7848
2240,162135.9261
2241,154405.9243
2242,125434.7103
2243,133402.2347
2244,100868.4511
2245,103079.0725
2246,151274.8935
2247,109545.0766
2248,125789.5831
2249,120463.2033
2250,127850.8471
2251,104132.6275
2252,172296.5228
2253,152956.1518
2254,178914.4117
2255,181277.7139
2256,179979.0747
2257,209658.2666
2258,158512.0362
2259,175953.1349
2260,147201.337
2261,182415.0474
2262,219610.6006
2263,369811.0322
2264,470960.1001
2265,163550.2376
2266,302286.1664
2267,379405.1821
2268,419845.6478
2269,147039.3559
2270,192153.9444
2271,211323.8771
2272,204404.028
2273,164032.6112
2274,176606.4306
2275,157122.4041
2276,191569.315
2277,179203.5186
2278,143111.3238
2279,124083.0331
2280,121331.3033
2281,164137.895
2282,181626.4933
2283,107094.7179
2284,112375.0066
2285,141010.6812
2286,124761.4788
2287,349387.3008
2288,267056.5263
2289,399102.1679
2290,468719.3858
2291,322643.856
2292,443883.4842
2293,473442.6998
2294,398104.3152
2295,498428.9315
2296,293214.9304
2297,345878.0877
2298,331877.4274
2299,360706.4764
2300,332634.2588
2301,307510.0848
2302,247618.3591
2303,236503.6993
2304,241182.5887
2305,188264.4649
2306,190908.0307
2307,197514.6272
2308,217478.271
2309,275109.1607
2310,207697.0148
2311,198578.1757
2312,177106.7819
2313,172350.4778
2314,164471.5915
2315,183617.4966
2316,199204.6349
2317,188893.7451
2318,182160.8219
2319,185989.6083
2320,187428.8014
2321,238413.4218
2322,181333.014
2323,189795.5063
2324,177905.2546
2325,212168.7659
2326,175756.6392
2327,207976.9947
2328,227655.519
2329,184083.7256
2330,175483.7583
2331,356780.6244
2332,394614.6811
2333,322023.459
2334,250423.6821
2335,269375.5743
2336,313577.7734
2337,207945.887
2338,278368.2898
2339,215394.6468
2340,409691.7475
2341,232320.7034
2342,233230.7761
2343,231010.1639
2344,219473.4449
2345,233709.6753
2346,215750.9487
2347,195854.7723
2348,246762.5549
2349,182581.0232
2350,314908.3443
2351,264348.5769
2352,263394.1182
2353,250903.3348
2354,132872.707
2355,146028.1042
2356,154029.7297
2357,191628.425
2358,199646.9177
2359,129177.1437
2360,116728.2073
2361,145020.5063
2362,282617.5325
2363,135259.5361
2364,155793.7196
2365,213564.5849
2366,184186.3513
2367,215476.8605
2368,212100.7012
2369,215133.2832
2370,162100.3285
2371,170481.3711
2372,194354.4908
2373,277489.4336
2374,305061.6254
2375,245078.7518
2376,293344.0879
2377,336580.7658
2378,138554.1287
2379,203905.3343
2380,149268.5117
2381,166935.8955
2382,204653.2959
2383,202295.922
2384,248707.5332
2385,162371.1575
2386,135294.3216
2387,134205.425
2388,104423.0011
2389,128226.4374
2390,148123.7876
2391,145082.7324
2392,116828.2275
2393,165473.4557
2394,138987.7845
2395,200949.0031
2396,148063.0294
2397,218277.7061
2398,126605.7839
2399,68881.68624
2400,62431.57223
2401,120080.5042
2402,136967.1319
2403,142032.8092
2404,153292.3112
2405,157152.2392
2406,143422.327
2407,129284.3797
2408,149769.5107
2409,123181.6271
2410,169836.0169
2411,115441.9288
2412,156952.8689
2413,128543.3266
2414,150585.7746
2415,134382.0251
2416,130637.238
2417,135778.6708
2418,131652.9973
2419,121106.4253
2420,127492.0169
2421,148496.1314
2422,111166.8001
2423,114410.8699
2424,158809.7513
2425,205401.0114
2426,119949.8948
2427,139406.4403
2428,173381.7329
2429,111570.8664
2430,135326.0358
2431,113063.9149
2432,144034.4187
2433,144655.0016
2434,130894.3801
2435,152921.4683
2436,102392.119
2437,108907.8785
2438,125012.8778
2439,100763.7389
2440,118531.9918
2441,102427.3131
2442,94245.56845
2443,119961.4573
2444,125430.9515
2445,92729.79341
2446,143910.6909
2447,180957.8132
2448,134570.6877
2449,110872.354
2450,148790.6119
2451,117338.0778
2452,208580.1943
2453,90646.05607
2454,112941.069
2455,115843.2132
2456,131444.9221
2457,125146.7579
2458,133443.1535
2459,115508.0504
2460,135925.3436
2461,131073.5664
2462,133213.3436
2463,131281.9343
2464,177953.1262
2465,151210.146
2466,114270.017
2467,133215.394
2468,86229.38248
2469,81848.7417
2470,184183.3501
2471,194401.6466
2472,171067.0797
2473,109303.4673
2474,79780.41877
2475,211114.3987
2476,120933.6149
2477,132065.049
2478,146524.0196
2479,105370.6583
2480,150710.84
2481,124284.5367
2482,127751.8181
2483,111526.8917
2484,123382.0815
2485,127414.5525
2486,146648.2181
2487,171535.5479
2488,166661.7683
2489,150138.4259
2490,142843.8136
2491,93206.50947
2492,197520.3048
2493,159510.3119
2494,146182.6068
2495,93774.97117
2496,242323.629
2497,156097.2202
2498,106319.3045
2499,84837.96104
2500,124970.1185
2501,140089.8633
2502,142426.7166
2503,100485.4603
2504,164795.4044
2505,226092.2663
2506,254086.7846
2507,283658.0014
2508,255743.4195
2509,215362.4446
2510,217315.3566
2511,175099.0738
2512,209386.6026
2513,220175.0568
2514,255475.7888
2515,147847.4619
2516,169029.6019
2517,145070.5774
2518,155730.0276
2519,234521.1131
2520,218427.7843
2521,188183.6403
2522,223992.0098
2523,115884.2334
2524,136834.7802
2525,145532.8636
2526,140731.1136
2527,118608.2123
2528,128131.7453
2529,128696.6143
2530,122409.4567
2531,255470.4387
2532,228893.7001
2533,196733.557
2534,232773.1663
2535,309313.535
2536,234777.0033
2537,242212.1381
2538,188838.1907
2539,190302.9675
2540,178100.4251
2541,190105.0736
2542,164119.3455
2543,127170.4489
2544,125776.9776
2545,136926.5275
2546,119553.8159
2547,141400.2487
2548,152936.8485
2549,157250.5239
2550,727621.3138
2551,143443.985
2552,132663.3518
2553,79081.63462
2554,97136.78693
2555,119075.0491
2556,101896.9074
2557,106824.023
2558,133862.4226
2559,135407.0341
2560,154490.2425
2561,143499.7584
2562,138714.6443
2563,148820.605
2564,194194.1033
2565,133014.9818
2566,155138.0355
2567,134327.1379
2568,208728.4901
2569,218003.8012
2570,115276.7806
2571,181723.6924
2572,148595.8273
2573,221719.3906
2574,316495.6026
2575,131643.7791
2576,114031.1921
2577,133553.2681
2578,85145.94619
2579,67024.50746
2580,102731.7924
2581,105334.6171
2582,118629.7541
2583,286543.0001
2584,185422.2404
2585,185201.0231
2586,238578.7834
2587,205945.5112
2588,144645.5749
2589,149854.6472
2590,210721.8202
2591,223666.0291
2592,209501.0512
2593,250183.5889
2594,178815.0099
2595,197621.0709
2596,308366.5262
2597,179393.1839
2598,290346.9728
2599,308232.2268
2600,151952.7288
2601,153612.4772
2602,84266.25574
2603,95503.26491
2604,89236.45292
2605,79447.66228
2606,154552.5389
2607,202104.0653
2608,204661.0407
2609,168770.156
2610,117482.5763
2611,118661.0679
2612,160299.2486
2613,131953.4694
2614,124916.884
2615,158615.6218
2616,148618.1765
2617,185075.8711
2618,207740.0847
2619,191754.0817
2620,181032.9134
2621,175628.3212
2622,181864.0472
2623,247711.9739
2624,304206.9478
2625,273934.381
2626,169695.4412
2627,151342.8337
2628,473972.6627
2629,514732.386
2630,374136.646
2631,478574.7235
2632,425983.9049
2633,309957.7294
2634,442042.1691
2635,157121.3446
2636,175094.5534
2637,173794.2342
2638,262458.7122
2639,180721.1123
2640,150102.5671
2641,105409.8763
2642,192026.1854
2643,100499.5545
2644,123113.8447
2645,108005.4537
2646,96400.83954
2647,104523.0292
2648,144295.0131
2649,151472.0292
2650,139212.5434
2651,137651.7042
2652,410680.4109
2653,246345.0082
2654,247467.0565
2655,407099.9864
2656,325056.3404
2657,354552.7151
2658,304099.1226
2659,310000.8885
2660,360128.3625
2661,345492.2564
2662,367328.6815
2663,291396.157
2664,266015.3855
2665,331945.7969
2666,283913.0352
2667,173445.5825
2668,185699.9632
2669,183808.3308
2670,273402.3156
2671,191545.331
2672,200564.6394
2673,211312.159
2674,203772.23
2675,167551.7687
2676,196044.6339
2677,196002.9045
2678,261998.1699
2679,266999.6286
2680,288158.2557
2681,401780.1661
2682,321857.9366
2683,497324.2194
2684,321034.4398
2685,334960.7323
2686,244806.1561
2687,325504.658
2688,216841.6069
2689,205126.355
2690,447784.6028
2691,191378.8935
2692,135608.5914
2693,196065.6934
2694,133668.8327
2695,198612.4983
2696,191516.6283
2697,187473.0179
2698,189281.5224
2699,173632.7124
2700,156213.5975
2701,146243.5995
2702,109788.0744
2703,124663.2412
2704,138577.8234
2705,117511.2035
2706,114463.7373
2707,122153.4527
2708,135365.5953
2709,106779.7377
2710,126820.6664
2711,276171.2563
2712,392313.981
2713,166417.5001
2714,150133.4777
2715,176827.806
2716,144195.6541
2717,200064.9837
2718,220386.9373
2719,156349.2977
2720,166830.4717
2721,128309.092
2722,160758.7664
2723,139308.9129
2724,127638.9432
2725,128683.5201
2726,149410.4383
2727,170660.4385
2728,183271.5438
2729,142526.1909
2730,151500.3696
2731,129243.7768
2732,131112.6332
2733,156210.6408
2734,140487.0002
2735,136325.9274
2736,141978.4598
2737,120511.5692
2738,136471.8751
2739,154406.4465
2740,129078.6444
2741,142785.6377
2742,153923.9185
2743,157761.0825
2744,158970.8715
2745,140169.1861
2746,134455.3064
2747,164420.4939
2748,129368.1954
2749,130919.4802
2750,135975.2297
2751,133090.2379
2752,197420.337
2753,146203.7596
2754,221218.5866
2755,130817.7939
2756,88432.46823
2757,68475.93138
2758,73676.57337
2759,157210.8838
2760,120428.3345
2761,145217.2356
2762,147811.1253
2763,181628.6718
2764,154508.9324
2765,277515.2238
2766,132612.0812
2767,85123.18808
2768,126591.1123
2769,131284.0337
2770,140798.5037
2771,112834.5432
2772,112522.7152
2773,166116.6361
2774,138610.4126
2775,119568.0209
2776,139299.6062
2777,143268.8448
2778,109035.0926
2779,124388.954
2780,94205.56147
2781,96001.18063
2782,94413.25809
2783,99349.84457
2784,122304.2098
2785,140279.447
2786,70574.42813
2787,122712.4648
2788,76419.72192
2789,165322.0763
2790,98962.23155
2791,110305.3785
2792,63115.02617
2793,163754.7032
2794,96830.36103
2795,124157.7144
2796,99992.77674
2797,186166.1425
2798,102908.7418
2799,114783.9615
2800,70673.9748
2801,104946.6824
2802,127999.1891
2803,158480.7218
2804,135879.0614
2805,104666.1972
2806,86435.30279
2807,167921.3858
2808,146520.298
2809,138006.3886
2810,125570.2382
2811,160527.5215
2812,158367.4047
2813,151281.6256
2814,151009.6594
2815,92438.52772
2816,244743.2095
2817,161631.9561
2818,135358.596
2819,163871.5323
2820,138424.5621
2821,99428.69919
2822,200961.8045
2823,326524.3603
2824,171852.842
2825,143846.3052
2826,129529.9054
2827,133841.4277
2828,226653.9321
2829,215662.2432
2830,220192.2766
2831,180192.9082
2832,264911.7362
2833,293364.7322
2834,219048.7867
2835,222360.3048
2836,195346.4196
2837,150524.3367
2838,144982.1562
2839,174023.7478
2840,203699.166
2841,205335.7214
2842,228159.2974
2843,149064.9088
2844,167569.4468
2845,121796.4714
2846,207211.1136
2847,206794.376
2848,223178.5656
2849,201755.2315
2850,288407.443
2851,217247.4701
2852,231071.3896
2853,242537.3539
2854,140554.9556
2855,205625.8662
2856,206975.6446
2857,192024.0298
2858,205848.7031
2859,115817.9956
2860,128343.4207
2861,126040.1168
2862,201396.3041
2863,135021.53
2864,246208.8159
2865,142846.9872
2866,140127.7394
2867,95656.311
2868,101251.4361
2869,102780.0147
2870,121485.3395
2871,97193.57003
2872,53382.57837
2873,100771.2945
2874,135788.6742
2875,110666.456
2876,165569.9125
2877,151042.9518
2878,167950.3666
2879,137929.6821
2880,101326.6762
2881,151506.724
2882,177162.9066
2883,189706.8948
2884,204328.2364
2885,186499.6882
2886,236724.7094
2887,89540.90459
2888,137945.5959
2889,58332.34277
2890,76604.31815
2891,130522.0836
2892,45579.77409
2893,79394.86525
2894,61271.96511
2895,329512.4286
2896,281798.9273
2897,199684.9273
2898,149982.8532
2899,208908.8474
2900,157761.4981
2901,196461.4522
2902,193501.1408
2903,326112.713
2904,365158.4171
2905,81383.32627
2906,194701.9033
2907,114688.7226
2908,128186.9141
2909,150802.0943
2910,79593.31231
2911,83399.1215
2912,151879.3055
2913,84473.54914
2914,76466.77324
2915,84002.01932
2916,82662.19917
2917,161760.1828
2918,117941.132
2919,221184.3226
